resume_id,category,character_count,word_count,estimated_layout_type,contains_email,contains_phone,contains_dates,contains_education,contains_experience,contains_skills
13888506,BUSINESS-DEVELOPMENT,4070,505,single_column,False,False,True,True,True,True
79759716,BUSINESS-DEVELOPMENT,5227,648,single_column,False,False,True,True,True,True
10541358,BUSINESS-DEVELOPMENT,6267,798,single_column,False,False,True,True,True,True
31638814,BUSINESS-DEVELOPMENT,2635,337,single_column,False,False,True,True,True,True
25370801,BUSINESS-DEVELOPMENT,1726,216,single_column,False,False,True,True,True,True
27796199,BUSINESS-DEVELOPMENT,3931,485,single_column,False,False,True,True,True,True
10289113,BUSINESS-DEVELOPMENT,5624,783,single_column,False,False,True,True,True,True
27219200,BUSINESS-DEVELOPMENT,5250,664,single_column,False,False,True,True,True,True
10235211,BUSINESS-DEVELOPMENT,8645,1176,single_column,False,False,True,True,True,True
14287992,BUSINESS-DEVELOPMENT,5512,681,single_column,False,False,True,True,True,True
47067533,BUSINESS-DEVELOPMENT,5579,723,single_column,False,False,True,True,True,True
14241621,BUSINESS-DEVELOPMENT,6940,907,single_column,False,False,True,True,True,True
27213082,BUSINESS-DEVELOPMENT,6457,827,single_column,False,False,True,True,True,True
31813535,BUSINESS-DEVELOPMENT,7000,909,single_column,False,False,True,True,True,True
17115815,BUSINESS-DEVELOPMENT,3789,467,single_column,False,False,True,True,True,True
20317319,BUSINESS-DEVELOPMENT,6034,798,single_column,False,False,True,True,True,True
38007664,BUSINESS-DEVELOPMENT,6240,832,single_column,False,False,True,True,True,True
24412546,BUSINESS-DEVELOPMENT,8333,1172,single_column,False,False,True,True,True,True
29014805,BUSINESS-DEVELOPMENT,9168,1134,single_column,False,False,True,True,True,True
12377803,BUSINESS-DEVELOPMENT,6061,750,single_column,False,False,True,True,True,True
32385553,BUSINESS-DEVELOPMENT,7673,956,single_column,False,False,True,True,True,True
13199813,BUSINESS-DEVELOPMENT,7720,1083,single_column,False,False,True,True,True,True
11551946,BUSINESS-DEVELOPMENT,7825,954,single_column,False,False,True,True,True,True
22765255,BUSINESS-DEVELOPMENT,9419,1218,single_column,False,False,True,True,True,True
20427934,BUSINESS-DEVELOPMENT,5595,724,single_column,False,False,True,True,True,True
35673335,BUSINESS-DEVELOPMENT,5954,794,single_column,False,False,True,True,True,True
16846478,BUSINESS-DEVELOPMENT,8530,1096,single_column,False,False,True,True,True,True
89197180,BUSINESS-DEVELOPMENT,6921,842,single_column,False,False,True,True,True,True
36574147,BUSINESS-DEVELOPMENT,6761,844,single_column,False,False,True,True,True,True
27004930,BUSINESS-DEVELOPMENT,5591,695,single_column,False,False,True,True,True,True
12230301,BUSINESS-DEVELOPMENT,12830,1605,single_column,False,False,True,True,True,True
59696315,BUSINESS-DEVELOPMENT,10707,1399,single_column,False,False,True,True,True,True
20633855,BUSINESS-DEVELOPMENT,3922,536,single_column,False,False,True,True,True,True
18311419,BUSINESS-DEVELOPMENT,4458,564,single_column,False,False,True,True,True,True
16091352,BUSINESS-DEVELOPMENT,5490,712,single_column,False,False,True,True,True,True
27375577,BUSINESS-DEVELOPMENT,6444,874,single_column,False,False,True,True,True,True
25813953,BUSINESS-DEVELOPMENT,3940,482,single_column,False,False,True,True,True,True
76916835,BUSINESS-DEVELOPMENT,3879,488,single_column,False,False,True,True,True,True
17730889,BUSINESS-DEVELOPMENT,5783,697,single_column,False,False,True,True,True,True
67501448,BUSINESS-DEVELOPMENT,6155,737,single_column,False,False,True,True,True,True
17421910,BUSINESS-DEVELOPMENT,3862,478,single_column,False,False,True,True,True,True
12632728,BUSINESS-DEVELOPMENT,21,0,single_column,False,False,False,False,False,False
91467795,BUSINESS-DEVELOPMENT,6532,838,single_column,False,False,True,True,True,True
13574264,BUSINESS-DEVELOPMENT,5459,737,single_column,False,False,True,True,True,True
27139412,BUSINESS-DEVELOPMENT,3199,370,single_column,False,False,True,True,True,True
14070138,BUSINESS-DEVELOPMENT,7951,974,single_column,False,False,True,True,True,True
15811992,BUSINESS-DEVELOPMENT,7627,1146,single_column,False,True,True,True,True,True
14871762,BUSINESS-DEVELOPMENT,3955,514,single_column,False,False,True,True,True,True
17597372,BUSINESS-DEVELOPMENT,2962,364,single_column,False,False,True,True,True,True
18937778,BUSINESS-DEVELOPMENT,5411,684,single_column,False,False,True,True,True,True
14861855,BUSINESS-DEVELOPMENT,5783,718,single_column,False,False,True,True,True,True
36170003,BUSINESS-DEVELOPMENT,5566,688,single_column,False,False,True,True,True,True
27937592,BUSINESS-DEVELOPMENT,5117,670,single_column,False,False,True,True,True,True
16519708,BUSINESS-DEVELOPMENT,6829,888,single_column,False,False,True,True,True,True
17602815,BUSINESS-DEVELOPMENT,5012,640,single_column,False,False,True,True,True,True
28337049,BUSINESS-DEVELOPMENT,6917,872,single_column,False,False,True,True,True,False
33424600,BUSINESS-DEVELOPMENT,9970,1316,single_column,False,False,True,True,True,False
32042584,BUSINESS-DEVELOPMENT,3767,512,single_column,False,False,True,True,True,True
14752209,BUSINESS-DEVELOPMENT,5377,711,single_column,False,False,True,True,True,True
31273310,BUSINESS-DEVELOPMENT,5993,764,single_column,False,False,True,True,True,True
14055971,BUSINESS-DEVELOPMENT,6362,773,single_column,False,False,True,True,True,True
95382114,BUSINESS-DEVELOPMENT,5513,675,single_column,False,False,True,True,True,True
23617240,HEALTHCARE,9999,1363,single_column,False,False,True,True,True,True
23138078,HEALTHCARE,5967,651,single_column,False,False,True,True,True,True
51777546,HEALTHCARE,5230,650,single_column,False,False,True,True,True,True
69199666,HEALTHCARE,5644,711,single_column,False,False,True,True,True,True
93988900,HEALTHCARE,12348,1615,single_column,False,False,True,True,True,True
41910253,HEALTHCARE,3474,390,single_column,False,False,True,True,True,True
28670024,HEALTHCARE,21316,2749,single_column,False,False,True,True,True,True
36625776,HEALTHCARE,8451,1059,single_column,False,False,True,True,True,True
96260484,HEALTHCARE,5874,706,single_column,False,False,True,True,True,True
11378657,HEALTHCARE,5600,689,single_column,False,False,True,True,True,True
34962725,HEALTHCARE,4512,556,single_column,False,False,True,True,True,True
18365443,HEALTHCARE,6433,836,single_column,False,False,True,True,True,True
26125407,HEALTHCARE,8835,1143,single_column,False,False,True,True,True,True
54934269,HEALTHCARE,5698,678,single_column,False,False,True,True,True,True
37374340,HEALTHCARE,4832,602,single_column,False,False,True,True,True,True
25328428,HEALTHCARE,5410,749,single_column,False,False,True,True,True,True
56520872,HEALTHCARE,6147,788,single_column,False,False,True,True,True,True
23944036,HEALTHCARE,5802,746,single_column,False,False,True,True,True,True
19090468,HEALTHCARE,6727,864,single_column,False,False,True,True,True,True
16132195,HEALTHCARE,5819,722,single_column,False,False,True,True,True,True
27030979,HEALTHCARE,5567,723,single_column,False,False,True,True,True,True
17960690,HEALTHCARE,5111,716,single_column,False,False,True,True,True,True
17624934,HEALTHCARE,5060,621,single_column,False,False,True,True,True,True
22008817,HEALTHCARE,8751,1061,single_column,False,False,True,True,True,True
20835760,HEALTHCARE,5794,794,single_column,False,False,True,True,True,True
87520378,HEALTHCARE,5880,726,single_column,False,False,True,True,True,True
58879993,HEALTHCARE,5872,733,single_column,False,False,True,True,True,True
64471954,HEALTHCARE,2494,307,single_column,False,False,True,True,True,True
18714571,HEALTHCARE,5384,660,single_column,False,False,True,True,True,True
20748468,HEALTHCARE,10293,1404,single_column,False,False,True,True,True,True
98300955,HEALTHCARE,11382,1442,single_column,False,False,True,True,True,True
11653906,HEALTHCARE,5881,790,single_column,False,False,True,True,True,True
10466208,HEALTHCARE,7523,902,single_column,False,False,True,True,True,True
13352113,HEALTHCARE,6324,808,single_column,False,False,True,True,True,True
20110597,HEALTHCARE,7701,970,single_column,False,False,True,True,True,True
20211577,HEALTHCARE,5871,752,single_column,False,False,True,True,True,True
12315079,HEALTHCARE,6499,790,single_column,False,False,True,True,True,True
10480456,HEALTHCARE,16384,2067,single_column,False,True,True,True,True,True
75297735,HEALTHCARE,5128,621,single_column,False,False,True,True,True,True
49325370,HEALTHCARE,8309,1020,single_column,False,False,True,True,True,True
21866029,HEALTHCARE,6795,953,single_column,False,False,True,True,True,True
14667957,HEALTHCARE,7412,959,single_column,False,True,True,True,True,True
10062724,HEALTHCARE,12039,1468,single_column,False,False,True,True,True,True
43994605,HEALTHCARE,5849,738,single_column,False,False,True,True,True,True
23814777,HEALTHCARE,5278,634,single_column,False,False,True,False,True,True
28745844,HEALTHCARE,5191,669,single_column,False,False,True,True,True,True
17864043,HEALTHCARE,8388,1029,single_column,False,False,True,True,True,True
16121387,HEALTHCARE,9557,1089,single_column,False,False,True,True,True,True
10076271,HEALTHCARE,5826,764,single_column,False,False,True,True,True,True
80876647,HEALTHCARE,6103,798,single_column,False,False,True,True,True,True
36861863,HEALTHCARE,1954,242,single_column,False,False,True,True,True,True
24025053,HEALTHCARE,5318,653,single_column,False,False,True,True,True,True
17545780,HEALTHCARE,5901,725,single_column,False,False,True,True,True,True
95011061,HEALTHCARE,3542,443,single_column,False,False,True,True,True,True
13565152,HEALTHCARE,12523,1591,single_column,False,False,True,True,True,True
75744306,HEALTHCARE,6709,917,single_column,False,False,True,True,True,True
26908066,HEALTHCARE,5012,645,single_column,False,False,True,True,True,True
11704150,HEALTHCARE,4952,618,single_column,False,False,True,True,True,False
27917969,HEALTHCARE,11282,1361,single_column,False,False,True,True,True,True
12613221,HEALTHCARE,3606,437,single_column,False,False,True,True,True,True
15680735,HEALTHCARE,8379,1133,single_column,False,False,True,True,True,True
13575312,HEALTHCARE,7952,980,single_column,False,False,True,True,True,True
15636923,HEALTHCARE,6704,882,single_column,False,False,True,True,True,True
14062078,HEALTHCARE,7639,983,single_column,False,False,True,True,True,True
37001381,HEALTHCARE,6258,761,single_column,False,False,True,True,True,True
32219038,HEALTHCARE,5437,696,single_column,False,False,True,True,True,True
10251432,HEALTHCARE,5519,669,single_column,False,False,True,True,True,True
28423028,HEALTHCARE,8356,987,single_column,False,False,True,True,True,True
46349752,HEALTHCARE,7899,1032,single_column,False,False,True,True,True,True
26958533,HEALTHCARE,5379,672,single_column,False,False,True,True,True,True
23110214,HEALTHCARE,8666,1128,single_column,False,False,True,True,True,True
17963031,HEALTHCARE,8169,1021,single_column,False,True,True,True,True,True
60624892,HEALTHCARE,7094,866,single_column,False,False,True,True,True,True
23918545,HEALTHCARE,6207,729,single_column,False,False,True,True,True,True
20172393,HEALTHCARE,5247,649,single_column,False,False,True,True,True,True
39082090,HEALTHCARE,6165,750,single_column,False,False,True,True,True,True
98309114,HEALTHCARE,12339,1589,single_column,False,False,True,True,True,True
16702198,HEALTHCARE,7505,962,single_column,False,False,True,True,True,True
45907524,HEALTHCARE,9754,1239,single_column,False,False,True,True,True,True
12333703,HEALTHCARE,6141,814,single_column,False,False,True,True,True,True
15499825,HEALTHCARE,5174,648,single_column,False,False,True,True,True,True
85417107,HEALTHCARE,8568,1061,single_column,False,False,True,True,True,True
33750209,HEALTHCARE,6508,831,single_column,False,False,True,True,True,True
24548333,HEALTHCARE,5252,654,single_column,False,False,True,True,True,True
16356151,HEALTHCARE,9804,1284,single_column,False,False,True,True,True,True
20736486,HEALTHCARE,7447,912,single_column,False,False,True,True,True,True
18784594,HEALTHCARE,5601,694,single_column,False,False,True,True,True,True
85421438,HEALTHCARE,6772,979,single_column,False,False,True,True,True,True
33803142,HEALTHCARE,8695,1043,single_column,False,False,True,True,True,True
47996197,HEALTHCARE,5432,717,single_column,False,False,True,True,True,True
11605833,HEALTHCARE,6093,700,single_column,False,False,True,True,True,True
25451319,HEALTHCARE,6925,857,single_column,False,False,True,True,True,True
91478356,HEALTHCARE,6773,876,single_column,False,False,True,True,True,True
29134372,HEALTHCARE,6198,763,single_column,False,False,True,True,True,True
35579812,HEALTHCARE,5430,708,single_column,False,False,True,True,True,True
12938200,HEALTHCARE,5305,687,single_column,False,False,True,True,True,True
31926950,HEALTHCARE,8067,1077,single_column,False,False,True,True,True,True
32563518,HEALTHCARE,9119,1133,single_column,False,True,True,True,True,True
29992154,HEALTHCARE,7475,969,single_column,False,False,True,True,True,True
25974844,HEALTHCARE,5217,680,single_column,False,False,True,True,True,True
18129173,HEALTHCARE,5440,715,single_column,False,False,True,True,True,True
26585242,HEALTHCARE,5245,643,single_column,False,False,True,True,True,True
26695839,HEALTHCARE,6174,794,single_column,False,False,True,True,True,True
10568183,HEALTHCARE,8118,984,single_column,False,True,True,True,True,True
24550866,HEALTHCARE,5590,659,single_column,False,False,True,True,True,True
34594746,HEALTHCARE,6144,745,single_column,False,False,True,True,True,True
25834360,HEALTHCARE,5534,690,single_column,False,False,True,True,True,True
27090089,HEALTHCARE,6974,809,single_column,False,False,True,True,True,True
35422305,HEALTHCARE,6675,830,single_column,False,False,True,True,True,False
18484846,HEALTHCARE,6168,794,single_column,False,False,True,True,True,True
18949843,HEALTHCARE,7099,935,single_column,False,False,True,True,True,True
17539842,HEALTHCARE,7349,965,single_column,False,False,True,True,True,True
36868767,HEALTHCARE,5209,658,single_column,False,False,True,True,True,True
97169343,HEALTHCARE,12058,1514,single_column,False,False,True,True,True,True
31395710,HEALTHCARE,9557,947,single_column,False,False,True,True,True,True
17576030,FITNESS,2894,380,single_column,False,False,True,True,True,True
24444525,FITNESS,5040,652,single_column,False,False,True,True,True,True
10268614,FITNESS,5736,745,single_column,False,False,True,True,True,True
29792535,FITNESS,5557,715,single_column,False,False,True,True,True,True
15932017,FITNESS,3204,391,single_column,False,False,True,True,True,True
23063986,FITNESS,7040,915,single_column,False,False,True,True,True,True
10816645,FITNESS,2999,379,single_column,False,False,True,True,True,True
11522068,FITNESS,1556,199,single_column,False,False,True,True,True,True
10568350,FITNESS,5140,642,single_column,False,False,True,True,True,True
18767449,FITNESS,3320,393,single_column,False,False,True,True,True,True
20457611,FITNESS,7799,957,single_column,False,False,True,True,True,True
54259150,FITNESS,6903,907,single_column,False,False,True,True,True,True
67032711,FITNESS,5578,880,single_column,False,False,True,True,True,True
12019284,FITNESS,5571,712,single_column,False,False,True,True,True,True
38650096,FITNESS,2364,306,single_column,False,False,True,True,True,True
32651555,FITNESS,6436,891,single_column,False,False,True,True,True,True
55746506,FITNESS,5374,738,single_column,True,False,True,True,True,True
10235429,FITNESS,6657,897,single_column,False,False,True,True,True,True
30757456,FITNESS,13558,1770,single_column,False,False,True,True,True,True
19037403,FITNESS,8702,1265,single_column,False,False,True,True,True,True
32636041,FITNESS,6707,852,single_column,False,False,True,True,True,True
27974588,FITNESS,4193,681,single_column,False,False,True,True,True,True
24251588,FITNESS,5974,754,single_column,False,False,True,True,True,True
97123005,FITNESS,5239,640,single_column,False,False,True,True,True,True
38642923,FITNESS,5089,630,single_column,False,False,True,True,True,True
39805617,FITNESS,6746,891,single_column,False,False,True,True,True,True
20565486,FITNESS,5586,723,single_column,False,False,True,True,True,True
28669770,FITNESS,6032,796,single_column,False,False,True,True,True,True
17660419,FITNESS,1995,241,single_column,False,False,True,True,True,True
22855060,FITNESS,5963,788,single_column,False,False,True,True,True,True
17163375,FITNESS,2457,318,single_column,False,False,True,True,True,True
35302620,FITNESS,5552,728,single_column,False,False,True,True,True,True
19599699,FITNESS,2544,317,single_column,False,False,True,True,True,True
17286050,FITNESS,2626,333,single_column,False,False,True,True,True,True
15293959,FITNESS,4751,604,single_column,False,False,True,True,True,True
10428916,FITNESS,3819,505,single_column,False,False,True,True,True,True
52684666,FITNESS,7356,937,single_column,False,False,True,True,True,True
19774173,FITNESS,2180,267,single_column,False,False,True,True,True,True
23011221,FITNESS,8069,1002,single_column,False,False,True,True,True,True
13367322,FITNESS,8404,1090,single_column,False,False,True,True,True,True
16038911,FITNESS,8110,1062,single_column,False,False,True,True,True,True
30990885,FITNESS,3875,501,single_column,False,False,True,True,True,True
12923795,FITNESS,8666,1110,single_column,False,False,True,True,True,True
20279756,FITNESS,5209,653,single_column,False,False,True,True,True,True
25838512,FITNESS,2707,370,single_column,False,False,True,True,True,True
17431847,FITNESS,5268,680,single_column,False,False,True,True,True,True
28321954,FITNESS,5816,753,single_column,False,False,True,True,True,True
11332602,FITNESS,6173,814,single_column,False,False,True,True,True,True
17166018,FITNESS,2967,375,single_column,False,False,True,True,True,True
29573698,FITNESS,2690,340,single_column,False,False,True,True,True,True
95769832,FITNESS,2975,373,single_column,False,False,True,True,True,True
89858892,FITNESS,5937,725,single_column,False,False,True,True,True,True
22488036,FITNESS,5577,745,single_column,False,False,True,True,True,True
22093368,FITNESS,6427,764,single_column,False,False,True,True,True,True
31042953,FITNESS,5460,701,single_column,False,False,True,True,True,True
24994145,FITNESS,3822,478,single_column,False,False,True,True,True,True
56286525,FITNESS,7129,986,single_column,False,False,True,True,True,True
32517106,FITNESS,7480,1003,single_column,False,False,True,True,True,True
38108845,FITNESS,7649,1017,single_column,False,False,True,True,True,True
28172023,FITNESS,2837,316,single_column,False,False,True,True,True,True
45656814,FITNESS,4747,706,single_column,False,False,True,True,True,True
24767027,FITNESS,6164,839,single_column,False,False,True,True,True,True
25507648,FITNESS,7923,1045,single_column,False,False,True,True,True,True
17915015,FITNESS,5922,718,single_column,False,False,True,True,True,True
36139251,FITNESS,10162,1307,single_column,False,False,True,True,True,True
16474898,FITNESS,5470,693,single_column,False,False,True,True,True,True
25482567,FITNESS,3331,399,single_column,False,False,True,True,True,True
29165698,FITNESS,2771,356,single_column,False,False,True,True,True,True
27084878,FITNESS,6666,795,single_column,False,False,True,True,True,True
26459032,FITNESS,5633,683,single_column,False,False,True,True,True,True
70603826,FITNESS,8635,1124,single_column,False,False,True,True,True,True
95085510,FITNESS,5204,671,single_column,False,False,True,True,True,True
21238396,FITNESS,6955,1078,single_column,False,False,True,True,True,True
20255404,FITNESS,6063,735,single_column,False,False,True,True,True,True
69666645,FITNESS,3154,407,single_column,False,False,True,True,True,True
19938081,FITNESS,9606,1198,single_column,False,False,True,True,True,True
12092347,FITNESS,5929,836,single_column,False,False,True,True,True,True
62870550,FITNESS,5913,765,single_column,False,False,True,True,True,True
76530505,FITNESS,5739,730,single_column,False,False,True,True,True,True
10333051,FITNESS,8779,1233,single_column,False,False,True,True,True,True
29319314,FITNESS,5185,626,single_column,False,False,True,True,True,True
77266989,FITNESS,5394,732,single_column,False,False,True,True,True,True
59487170,FITNESS,7684,1070,single_column,False,False,True,True,True,True
24219583,FITNESS,5576,700,single_column,False,False,True,True,True,True
27397245,FITNESS,5079,738,single_column,False,False,True,True,True,True
29425788,FITNESS,7132,922,single_column,False,False,True,True,True,True
11130200,FITNESS,5496,747,single_column,False,False,True,True,True,True
10969918,FITNESS,5032,661,single_column,False,False,True,True,True,True
21178545,FITNESS,6302,827,single_column,False,False,True,True,True,True
12938389,FITNESS,7437,912,single_column,False,False,True,True,True,True
57575888,FITNESS,8244,1080,single_column,False,False,True,True,True,True
37087824,FITNESS,4788,589,single_column,False,False,True,True,True,True
21122155,FITNESS,7833,956,single_column,False,False,True,True,True,True
24708621,FITNESS,4094,499,single_column,False,False,True,True,True,True
27903191,FITNESS,5201,713,single_column,False,False,True,True,True,True
24905947,FITNESS,5280,653,single_column,False,False,True,True,True,True
75156649,FITNESS,2627,325,single_column,False,False,True,True,True,True
96761538,FITNESS,2235,283,single_column,False,False,True,True,True,True
19975121,FITNESS,2538,331,single_column,False,False,True,True,True,True
12695799,FITNESS,5165,639,single_column,False,False,True,True,True,True
14515954,FITNESS,6908,867,single_column,False,False,True,True,True,True
13675377,FITNESS,5239,666,single_column,False,False,True,True,True,True
34151183,FITNESS,5980,730,single_column,False,False,True,True,True,True
16605352,FITNESS,6303,822,single_column,False,False,True,True,True,True
34792238,FITNESS,14224,1797,single_column,False,False,True,True,True,True
23004695,FITNESS,5180,620,single_column,False,False,True,True,True,True
35164503,FITNESS,6156,802,single_column,False,False,True,True,True,True
63282405,FITNESS,5197,636,single_column,False,False,True,True,True,True
31556198,FITNESS,6253,821,single_column,False,False,True,True,True,True
12791244,FITNESS,4376,540,single_column,False,False,True,True,True,True
14107571,FITNESS,7294,890,single_column,False,False,True,True,True,True
17658471,FITNESS,5130,684,single_column,False,False,True,True,True,True
80000092,FITNESS,1712,206,single_column,False,False,True,True,True,True
13037145,FITNESS,2880,353,single_column,False,False,True,True,True,True
23477199,FITNESS,7290,893,single_column,False,False,True,True,True,True
29306433,FITNESS,5196,621,single_column,False,False,True,False,True,True
90365216,FITNESS,5766,729,single_column,False,False,True,True,True,True
54246169,AGRICULTURE,6977,914,single_column,False,False,True,True,True,True
28165687,AGRICULTURE,6338,835,single_column,False,False,True,True,True,True
21134923,AGRICULTURE,5836,709,single_column,False,False,True,True,True,True
37292350,AGRICULTURE,14612,1970,single_column,False,True,True,True,True,True
84512719,AGRICULTURE,2729,344,single_column,False,False,True,True,True,True
21868149,AGRICULTURE,7279,933,single_column,False,False,True,True,True,True
37201447,AGRICULTURE,5994,793,single_column,False,False,True,True,True,True
29897742,AGRICULTURE,5121,663,single_column,False,False,True,True,True,True
55500538,AGRICULTURE,5980,758,single_column,False,False,True,True,True,True
15053703,AGRICULTURE,5302,690,single_column,False,False,True,True,True,True
15603319,AGRICULTURE,5160,663,single_column,False,False,True,True,True,True
69336473,AGRICULTURE,6596,862,single_column,False,False,True,True,True,True
18242317,AGRICULTURE,5310,678,single_column,False,False,True,True,True,True
30437583,AGRICULTURE,5584,717,single_column,True,True,True,True,True,True
14140903,AGRICULTURE,6801,907,single_column,False,False,True,True,True,True
17312146,AGRICULTURE,4510,600,single_column,False,False,True,True,True,True
29746235,AGRICULTURE,5509,687,single_column,False,False,True,True,True,True
62994611,AGRICULTURE,8360,1101,single_column,False,False,True,True,True,True
38216888,AGRICULTURE,1637,196,single_column,True,False,True,True,True,True
19851252,AGRICULTURE,1560,192,single_column,False,False,True,True,True,True
11813872,AGRICULTURE,8954,1196,single_column,False,False,True,True,True,True
16849128,AGRICULTURE,2430,308,single_column,False,False,True,True,True,True
23631188,AGRICULTURE,8582,1179,single_column,False,False,True,True,True,True
24001783,AGRICULTURE,4979,642,single_column,False,False,True,True,True,True
12341902,AGRICULTURE,5686,817,single_column,False,False,True,True,True,True
11197262,AGRICULTURE,5522,703,single_column,False,False,True,True,True,True
10953078,AGRICULTURE,5593,737,single_column,False,False,True,True,True,True
69859102,AGRICULTURE,6024,777,single_column,False,False,True,True,True,True
40882926,AGRICULTURE,4968,624,single_column,False,False,True,True,True,True
16653657,AGRICULTURE,5481,692,single_column,False,False,True,True,True,True
24397882,AGRICULTURE,6548,863,single_column,False,False,True,True,True,True
16172429,AGRICULTURE,6161,806,single_column,False,False,True,True,True,True
36102323,AGRICULTURE,8464,1072,single_column,False,False,True,True,True,True
81042872,AGRICULTURE,6008,783,single_column,False,False,True,True,True,True
19532392,AGRICULTURE,5321,642,single_column,False,False,True,True,True,True
34141299,AGRICULTURE,5308,694,single_column,False,False,True,True,True,True
89740812,AGRICULTURE,5774,720,single_column,False,False,True,True,True,True
20969119,AGRICULTURE,9644,1239,single_column,False,False,True,True,True,True
27689009,AGRICULTURE,5202,668,single_column,False,False,True,True,True,False
29510501,AGRICULTURE,5196,637,single_column,False,False,True,True,True,True
17640785,AGRICULTURE,7186,882,single_column,True,True,True,True,True,True
29968330,AGRICULTURE,5826,816,single_column,False,False,True,True,True,True
28733974,AGRICULTURE,6647,857,single_column,False,False,True,True,True,True
15546686,AGRICULTURE,3662,453,single_column,False,False,True,True,True,True
56068028,AGRICULTURE,6937,904,single_column,False,False,True,True,True,True
24068423,AGRICULTURE,5951,765,single_column,False,False,True,True,True,True
12674256,AGRICULTURE,5753,823,single_column,False,False,True,True,True,True
27888251,AGRICULTURE,5187,673,single_column,False,False,True,True,True,True
16507693,AGRICULTURE,11591,1510,single_column,False,True,True,True,True,True
55712978,AGRICULTURE,7958,950,single_column,False,False,True,True,True,True
26835781,AGRICULTURE,7920,1005,single_column,True,True,True,True,True,True
26921245,AGRICULTURE,5144,666,single_column,False,False,True,True,True,True
20006992,AGRICULTURE,5797,735,single_column,False,False,True,True,True,True
11676151,AGRICULTURE,4997,614,single_column,False,False,True,True,True,True
24416961,AGRICULTURE,7374,896,single_column,False,False,True,True,True,True
69360287,AGRICULTURE,7765,1063,single_column,False,False,True,True,True,True
18264694,AGRICULTURE,11134,1415,single_column,False,False,True,True,True,True
16661264,AGRICULTURE,11821,1644,single_column,False,True,True,True,True,True
26070334,AGRICULTURE,10939,1471,single_column,False,True,True,True,True,True
29142288,AGRICULTURE,11850,1463,single_column,False,False,True,True,True,True
28247753,AGRICULTURE,8405,1052,single_column,False,False,True,True,True,True
79536879,AGRICULTURE,10020,1325,single_column,False,True,True,True,True,True
17499196,AGRICULTURE,7229,953,single_column,False,False,True,True,True,True
79261033,BPO,4612,645,single_column,False,False,True,True,True,True
16492045,BPO,6210,770,single_column,False,False,True,True,True,True
18589927,BPO,3317,420,single_column,False,False,True,True,True,True
23933031,BPO,8533,1125,single_column,False,False,True,True,True,True
13964744,BPO,7817,984,single_column,False,False,True,True,True,True
89512321,BPO,7876,1085,single_column,False,False,True,True,True,True
30709029,BPO,5390,692,single_column,False,False,True,True,True,True
11183737,BPO,8474,1107,single_column,False,False,True,True,True,True
63158213,BPO,6203,834,single_column,False,False,True,True,True,True
24727739,BPO,7228,922,single_column,False,False,True,True,True,True
15145575,BPO,6469,829,single_column,False,False,True,True,True,True
69097572,BPO,6135,797,single_column,False,False,True,True,True,True
31064969,BPO,6187,726,single_column,False,False,True,True,True,True
38707449,BPO,3966,513,single_column,False,False,True,True,True,True
57706851,BPO,10091,1498,single_column,False,False,True,True,True,True
41152404,BPO,8294,1107,single_column,False,False,True,True,True,True
27710853,BPO,16223,2310,single_column,False,False,True,True,True,True
15573418,BPO,9123,1236,single_column,False,False,True,True,True,True
26829350,BPO,7521,1053,single_column,False,False,True,True,True,True
95625660,BPO,5366,727,single_column,False,False,True,True,True,True
19362586,BPO,5774,775,single_column,False,False,True,True,True,True
45077654,BPO,10180,1278,single_column,False,False,True,True,True,True
87118391,SALES,5474,672,single_column,False,False,True,True,True,True
33578873,SALES,2097,288,single_column,False,False,True,True,True,True
27607632,SALES,3758,480,single_column,False,False,True,True,True,True
23760084,SALES,6098,753,single_column,False,False,True,True,True,True
30083943,SALES,5444,740,single_column,False,False,True,True,True,True
20552814,SALES,8028,1017,single_column,False,False,True,True,True,True
40987524,SALES,7828,940,single_column,False,False,True,True,True,True
29134721,SALES,12759,1640,single_column,False,False,True,True,True,True
18062906,SALES,5249,685,single_column,False,False,True,True,True,True
29399491,SALES,5119,631,single_column,False,False,True,True,True,True
19473948,SALES,6576,856,single_column,False,False,True,True,True,True
71772815,SALES,6607,858,single_column,False,False,True,True,True,True
15765660,SALES,7405,952,single_column,False,False,True,True,True,True
29184740,SALES,3234,442,single_column,False,False,True,True,True,True
17781039,SALES,6664,890,single_column,False,False,True,True,True,True
19147947,SALES,6568,863,single_column,False,False,True,True,True,True
18328743,SALES,1913,255,single_column,False,False,True,True,True,True
37540732,SALES,4814,595,single_column,False,False,True,True,True,True
30608780,SALES,7227,961,single_column,False,False,True,True,True,True
15918496,SALES,5405,679,single_column,False,False,True,True,True,True
16223371,SALES,2733,350,single_column,False,False,True,True,True,True
79376680,SALES,5598,799,single_column,False,False,True,True,True,True
36904300,SALES,9448,1349,single_column,False,False,True,True,True,True
10724818,SALES,5816,680,single_column,False,False,True,True,True,True
26994282,SALES,5396,674,single_column,False,False,True,True,True,True
20819838,SALES,6852,1015,single_column,False,False,True,True,True,True
16511249,SALES,6860,867,single_column,False,False,True,True,True,True
36074301,SALES,5244,667,single_column,False,False,True,True,True,True
27624540,SALES,7769,1096,single_column,False,False,True,True,True,True
20423658,SALES,5639,904,single_column,False,False,True,True,True,True
98509238,SALES,5780,778,single_column,False,False,True,True,True,True
25810233,SALES,5397,696,single_column,False,False,True,True,True,True
